COLLECTION_DATE,REVENUE_HEAD_ID,REVENUE_DESC,COLLECTION_AMOUNT
2024-06-27,14157,बाँडफाँड भई प्राप्त दहत्तर बहत्तरको विक्रिबाट प्राप्त हुने आय ,10242648
2024-06-27,14191,पर्यटन शुल्क,296497
2024-06-27,14192,पदयात्रा शुल्क,200130
2024-06-27,14194,वैदेशिक रोजगार सेवा शुल्क,68283
2024-06-27,14211,कृषिउत्पादनको विक्रीबाट प्राप्त रकम,1135649
2024-06-27,14212,सरकारीसम्पतीको विक्रीबाट प्राप्त रकम,25178971
2024-06-27,14213,अन्यविक्रीबाट प्राप्त रकम,705641
2024-06-27,14214,दूरसंचार सेवा शुल्क,2003601
2024-06-27,14219,अन्यसेवा शुल्क तथा विक्री,369579
2024-06-27,14221,न्यायिकदस्तूर,7370981
2024-06-27,14222,हुलाकसेवा शुल्क,659811
2024-06-27,14223,शिक्षाक्षेत्रको आम्दानी,180305
2024-06-27,14224,परीक्षाशुल्क,1018700
2024-06-27,14225,यातायातक्षेत्रको आम्दानी,3983225
2024-06-27,14226,आयातनिर्यात इजाजत पत्र दस्तूर,629650
2024-06-27,14227,राहदानीशुल्क,171577765
2024-06-27,14228,भिसाशुल्क,6640113
2024-06-27,14229,अन्यप्रशासनिक सेवा शुल्क,7239629
2024-06-27,14251,कम्पनी रजिष्ट्रेशन दस्तुर,4503635
2024-06-27,14252,एजेन्सी रजिष्ट्रेशन दस्तुर,341100
2024-06-27,14253,व्यावसाय रजिष्ट्रेशन दस्तुर,2567170
2024-06-27,14254,रेडियो/ एफ.एम.सञ्चालन दस्तुर,103100
2024-06-27,14255,टेलिभिजन सञ्चालन दस्तुर,252500
2024-06-27,14256,"चालक अनुमति पत्र, सवारी दर्ता किताब (Blue book) सम्बन्धी दस्तुर",17583363
2024-06-27,14257,हातहतियारको इजाजतपत्र दस्तूर,317520
2024-06-27,14264,वन क्षेत्रको  अन्य आय,294141
2024-06-27,14311,"न्यायिकदण्ड,जरिवाना र जफत",273599
2024-06-27,14312,"प्रशासनिकदण्ड,जरिवाना र जफत",8344096
2024-06-27,14313,धरौटी सदरस्याहा,7632995
2024-06-27,14411,चालुहस्तान्तरण,1700
2024-06-27,14529,अन्यराजस्व,247293698
2024-06-27,15111,बेरूजू,35080072
2024-06-27,15112,निकासा फिर्ता,1456134
2024-06-27,15113,अनुदान फिर्ता,15876482
2024-06-27,33311,मू. अ. कर–उत्पादन,13113385
2024-06-27,33312,मू. अ. कर-आयात,427147397
2024-06-27,33313,मू. अ. कर -वस्तु बिक्री र वितरण,50432264
2024-06-27,33314,मू. अ. कर -परामर्श तथा ठेक्का,81450437
2024-06-27,33315,मू. अ. कर -पर्यटन सेवा संकलन,1926576
2024-06-27,33316,"मू. अ. कर -संचार सेवा, विमा, हवाई उडान र अन्य सेवा संकलन",2677075
2024-06-27,33317,मू. अ. कर -बेदर्तावालाबाट गर्ने संकलन,12176287
2024-06-27,33331,अन्त:शुल्क -सुर्तिजन्य पदार्थ,15810760
2024-06-27,33332,अन्त:शुल्क –मदिरा,39020687
2024-06-27,33333,अन्त:शुल्क –बियर,115330128
2024-06-27,33334,अन्त:शुल्क -अन्य औद्योगिक उत्पादन,6629037
2024-06-27,33341,सवारीसाधन कर ,48335130
2024-06-27,33361,वन क्षेत्रको रोयल्टी,2972599
2024-06-27,33362,खानी तथा खनिज सम्बन्धी रोयल्टी,45295
2024-06-28,11111,एकलौटीफर्म तथा व्यक्तिगत आयमा लाग्ने कर,77350710
2024-06-28,11112,पारिश्रमिककर,89171236
2024-06-28,11113,पूँजीगतलाभ कर,37906022
2024-06-28,11115,आकस्मिक लाभ कर,251273
2024-06-28,11121,निकायको मुनाफामा लाग्ने कर-सरकारी संस्थान,312785
2024-06-28,11122,निकायको मुनाफामा लाग्ने कर - पब्लिक लिमिटेड कम्पनी,1493654
2024-06-28,11123,निकायको मुनाफामा लाग्ने कर – प्राइभेट लिमिटेड कम्पनी,99723195
2024-06-28,11124,निकायको मुनाफामा लाग्ने कर – अन्य संस्था,16092384
2024-06-28,11125,पूँजीगतलाभ कर - निकाय,1932995
2024-06-28,11126,आकस्मिक लाभ कर,18250
2024-06-28,11131,"सम्पत्ती, बहाल तथा पट्टा वापतको आयमा लाग्ने कर",4306796
2024-06-28,11132,व्याजमालाग्ने कर,16439786
2024-06-28,11133,लाभांशमालाग्ने कर,521205
2024-06-28,11139,अन्यआयमा लाग्ने कर,1183916
2024-06-28,11211,पारिश्रमिकमाआधारित सामाजिक सुरक्षा कर,37142474
2024-06-28,11311,व्यक्तिगतसम्पतीमा लाग्ने बार्षिक कर,2520
2024-06-28,11315,बाँडफाँडबाट प्राप्त हुने घरजग्गा रजिष्टेशन दस्तुर,145962597
2024-06-28,11419,बाँडफाँड हुने बाहेक अन्य स्रोत बाट प्राप्त मूल्य अभिबृद्धि कर,61311
2024-06-28,11422,अन्त:शुल्क आयात,88923346
2024-06-28,11423,स्वास्थ जोखिम कर स्वदेशि उत्पादन,1232550
